abstract,author,doi,url,publication month,publication year,title,publisher,crossref_field,semantic_field,label
,"['G. Krotz', 'M. Eickhoff', 'E. Obermeier', 'W. Reichert', 'J. von Berg', 'R. Ziermann']",10.1109/sensor.1997.635502,,,,A high temperature pressure sensor with β-SiC piezoresistors on SOI substrates,Proceedings of International Solid State Sensors and Actuators Conference (Transducers '97),,,Science
,"['J. STOEMENOS', 'M. EICKHOFF', 'S. ZAPPE']",10.1142/9789812810861_0049,,10,2001,PRESSURE SENSORS BASED ON 3C-SiC ON Si-ON-INSULATOR FOR HIGH TEMPERATURE APPLICATIONS,"Microelectronics, Microsystems and Nanotechnology",,,Science
,"['M. Mehregany', 'C.A. Zorman', 'Chien-Hung Wu']",10.1109/jsen.2006.870145,,4,2006,Fabrication and testing of bulk micromachined silicon carbide piezoresistive pressure sensors for high temperature applications,IEEE Sensors Journal,,,Science
,"['M. Mehregany', 'C. A. Zorman', 'H.-I. Kuo', 'S. Stefanescu', 'C.-H. Wu']",10.1007/978-3-642-59497-7_122,,,2001,Fabrication and Testing of Single Crystalline 3C-SiC Piezoresistive Pressure Sensors,Transducers ’01 Eurosensors XV,,,Science
,"['Ender Savrun', 'Carl W. Chang', 'Dorothy Lukco', 'Robert S. Okojie']",10.1109/transducers.2019.8808553,,6,2019,Characterization of Silicon Carbide Pressure Sensors at 800 °C,"2019 20th International Conference on Solid-State Sensors, Actuators and Microsystems & Eurosensors XXXIII (TRANSDUCERS & EUROSENSORS XXXIII)",,,Science
,"['Zhuangde Jiang', 'Yulong Zhao', 'Libo Zhao', 'Xin Guo', 'Chen Wu', 'Xudong Fang']",10.1109/nems.2019.8915652,,4,2019,Development of a 4H-SiC Piezoresistive Pressure Sensor for High Temperature Applications,2019 IEEE 14th International Conference on Nano/Micro Engineered and Molecular Systems (NEMS),,,Science
,"['Weibing Wang', 'Lihuan Zhao', 'Haiping Shang', 'Baohua Tian']",10.1007/s00542-020-05175-z,,1,2021,Performance optimization of SiC piezoresistive pressure sensor through suitable piezoresistor design,Microsystem Technologies,,,Science
,"['Wei Ren', 'Le Hao', 'Taobo Gong', 'Yu Yang', 'Yulong Zhao', 'You Zhao', 'Lukang Wang']",10.3390/mi12010056,,1,2021,Design and Fabrication of Bulk Micromachined 4H-SiC Piezoresistive Pressure Chips Based on Femtosecond Laser Technology,Micromachines,,,Science
,"['Weibing Wang', 'Baohua Tian', 'Yang Liu', 'Dahai Wang', 'Haiping Shang', 'Lihuan Zhao']",10.3390/ma14010128,,12,2020,Fabrication of SiC Sealing Cavity Structure for All-SiC Piezoresistive Pressure Sensor Applications,Materials,,,Science
,"['Guoqi Zhang', 'Bruno Morana', 'Sten Vollebregt', 'H. W. van Zeijl', 'Luke M. Middelburg']",10.1109/jsen.2020.2998915,,10,2020,Toward a Self-Sensing Piezoresistive Pressure Sensor for All-SiC Monolithic Integration,IEEE Sensors Journal,,,Science
,"['Teck Leong Tan', 'Janusz Józef Bucki', 'Tomasz Plocinski', 'Emil Tymicki', 'Tomasz Wejrzanowski']",10.3390/s21186066,,9,2021,Design of SiC-Doped Piezoresistive Pressure Sensor for High-Temperature Applications,Sensors,,,Science
,"['Ender Savrun', 'Vu Nguyen', 'Dorothy Lukco', 'Robert S. Okojie']",10.4071/hitec-ta21,,1,2014,Demonstration of SiC Pressure Sensors at 750 °C,"Additional Conferences (Device Packaging, HiTEC, HiTEN, and CICMT)",,,Science
,"['Weibing Wang', 'Yang Liu', 'Dahai Wang', 'Baohua Tian', 'Haiping Shang']",10.1109/jsen.2021.3121882,,12,2021,Development of All-SiC Absolute Pressure Sensor Based on Sealed Cavity Structure,IEEE Sensors Journal,,,Science
,"['Yuanjie Lv', 'Zhihong Feng', 'Weibing Rong', 'Zhuangde Jiang', 'Yulong Zhao', 'Chen Wu', 'Xudong Fang']",10.1088/1361-6439/ab7785,,4,2020,A 350 °C piezoresistive n-type 4H-SiC pressure sensor for hydraulic and pneumatic pressure tests,Journal of Micromechanics and Microengineering,,,Science
,"['Nico F. de Rooij', 'Danick Briand', 'Terunobu Akiyama']",10.1109/icsens.2011.6126936,,10,2011,Piezoresistive n-type 4H-SiC pressure sensor with membrane formed by mechanical milling,2011 IEEE SENSORS Proceedings,,,Science
,"['Xiao Zhang', 'Xingbao Huang']",10.1016/j.mtcomm.2020.101493,,12,2020,Investigating the advanced characteristics of SiC based piezoresistive pressure sensors,Materials Today Communications,,,Science
,"['Dzung Viet Dao', 'Nam-Trung Nguyen', 'Debbie G. Senesky', 'Abu Riduan Md Foisal', 'Karen M. Dowling', 'Toan Dinh', 'Hoang-Phuong Phan', 'Tuan-Khoa Nguyen']",10.1016/j.matdes.2018.07.014,,10,2018,Highly sensitive 4H-SiC pressure sensor at cryogenic and elevated temperatures,Materials & Design,,,Science
,"['Ender Savrun', 'Vu Nguyen', 'Dorothy Lukco', 'Robert S. Okojie']",10.1109/led.2014.2379262,,2,2015,4H-SiC Piezoresistive Pressure Sensors at 800 °C With Observed Sensitivity Recovery,IEEE Electron Device Letters,,,Science
,"['Mehran Mehregany', 'Srihari Rajgopal', 'Sheng Jin']",10.1109/transducers.2011.5969209,,6,2011,Silicon carbide pressure sensor for high temperature and high pressure applications: Influence of substrate material on performance,"2011 16th International Solid-State Sensors, Actuators and Microsystems Conference",,,Science
,"['D. Lukco', 'E. Savrun', 'V. Nguyen', 'R.S. Okojie']",10.1109/transducers.2011.5969561,,6,2011,Improved reliability of SiC pressure sensors for long term high temperature applications,"2011 16th International Solid-State Sensors, Actuators and Microsystems Conference",,,Science
,"Chung, Gwiy-Sang",10.5369/JSST.2010.19.1.031,,1,2010,Fabrication of polycrystalline 3C-SiC micro pressure sensors for hightemperature applications,Journal of Sensor Science and Technology,,,Science
,"['Kathleen Späth', 'Svenja Polst', 'Oliver Karras']",,,,2020,Using Vision Videos in a Virtual Focus Group: Experiences and Recommendations,CoRR,,,Science
,"['Oliver Karras', 'Lukas Nagel']",10.1109/rew53955.2021.00014,,9,2021,Keep Your Stakeholders Engaged: Interactive Vision Videos in Requirements Engineering,2021 IEEE 29th International Requirements Engineering Conference Workshops (REW),,,Science
,Kurt Schneider,,,,2010,Anforderungen klären mit Videoclips,Software Engineering 2010,,,Science
,"['Barbara Zibell', 'Anne Finger', 'Oliver Karras', 'Kurt Schneider']",10.1109/rew.2017.17,,9,2017,Reframing Societal Discourse as Requirements Negotiation: Vision Statement,2017 IEEE 25th International Requirements Engineering Conference Workshops (REW),,,Science
,"['Paul Janecek', 'Anne V. Ratzer', 'Wendy E. Mackay']",10.1145/347642.347666,,,2000,Video artifacts for design: bridging the Gap between ion and detail,"Proceedings of the conference on Designing interactive systems processes, practices, methods, and techniques - DIS '00",,,Science
,"['Samuel A. Fricker', 'Kurt Schneider', 'Oliver Karras']",https://doi.org/10.1016/j.jss.2019.110479,,,2020,Representing software project vision by means of video: A quality model for vision videos,Journal of Systems and Software,,,Science
,"['Kurt Schneider', 'Oliver Karras']",,,,2021,An Interdisciplinary Guideline for the Production of Videos and Vision Videos by Software Professionals,,,,Science
,"['Kurt Schneider', 'Oliver Karras']",10.1109/d4re.2018.00011,,8,2018,Software Professionals are Not Directors: What Constitutes a Good Video?,2018 1st International Workshop on Learning from other Disciplines for Requirements Engineering (D4RE),,,Science
,Oliver Karras,10.1007/978-3-030-03673-7_11,,,2018,Software Professionals’ Attitudes Towards Video as a Medium in Requirements Engineering,Product-Focused Software Process Improvement,,,Science
,"['K. Ochimizu', 'M. Saeki', 'H. Kaiya']",10.1109/case.1995.465308,,,,Design of a hyper media tool to support requirements elicitation meetings,Proceedings Seventh International Workshop on Computer-Aided Software Engineering,,,Science
,"['Brian Berenbach', 'Mark Gall']",10.1109/mere.2006.6,,9,2006,Towards a Framework for Real Time Requirements Elicitation,2006 First International Workshop on Multimedia Requirements Engineering (MERE'06 - RE'06 Workshop),,,Science
,"['Linda Marilena Bertolli', 'Kurt Schneider']",10.1109/rew.2019.00039,,9,2019,"Video Variants for CrowdRE: How to Create Linear Videos, Vision Videos, and Interactive Videos",2019 IEEE 27th International Requirements Engineering Conference Workshops (REW),,,Science
,"['Kurt Schneider', 'Jil Klünder', 'Oliver Karras']",10.5281/ZENODO.59011,,9,2016,Enrichment Of Requirements Specifications With Videos - Enhancing The Comprehensibility Of Textual Requirements,Zenodo,,,Science
,"['Bashar Nuseibeh', 'Andrea Zisman', 'Andrew Smith', 'Charith Perera', 'Jesús García Galán', 'Ciaran McCormick', 'Amel Bennaceur']",10.1145/2897053.2897071,,5,2016,"Feed me, feed me: an exemplar for engineering adaptive software",Proceedings of the 11th International Symposium on Software Engineering for Adaptive and Self-Managing Systems,,,Science
,"['Oliver Creighton', 'Harald Stangl']",10.1109/mere.2011.6043940,,8,2011,Continuous demonstration,2011 Fourth International Workshop on Multimedia and Enjoyable Requirements Engineering (MERE'11),,,Science
,"['Bashar Nuseibeh', 'Keerthi Thomas', 'Blaine A. Price', 'Adam N. Joinson', 'Lukasz Jedrzejczyk', 'Tony Coe', 'Arosha K. Bandara', 'Yvonne Rogers', 'Clara Mancini']",10.1145/1753326.1753350,,,2010,Contravision: exploring users' reactions to futuristic technology,Proceedings of the 28th international conference on Human factors in computing systems - CHI '10,,,Science
,"['Maximilian Reiss', 'Harald Stangl', 'Bernd Bruegge']",10.1145/1449814.1449868,,,2008,An experiment in teaching innovation in software engineering: video presentation,Companion to the 23rd ACM SIGPLAN conference on Object oriented programming systems languages and applications - OOPSLA Companion '08,,,Science
,"['Harald Stangl', 'Maximilian Reib', 'Oliver Creighton', 'Bernd Bruegge']",10.1109/mere.2008.2,,9,2008,Applying a Video-based Requirements Engineering Technique to an Airport Scenario,2008 Third International Workshop on Multimedia and Enjoyable Requirements Engineering - Beyond Mere Descriptions and with More Fun and Games,,,Science
,"['Fei Peng', 'Lin Liu', 'Yuhui Shan']",10.1109/mere.2008.4,,9,2008,MEGORE: Multimedia Enhanced Goal-Oriented Requirement Elicitation Experience in China,2008 Third International Workshop on Multimedia and Enjoyable Requirements Engineering - Beyond Mere Descriptions and with More Fun and Games,,,Science
,"['Raphael Wimmer', 'Enrico Rukzio', 'Heinrich Hussmann', 'Gregor Broll']",,,,2007,Using Video Clips to Support Requirements Elicitation in Focus Groups - An Experience Report.,SE 2007 Workshop on Multimedia Requirements Engineering,,,Science
,"['Neil Maiden', 'Paul Grunbacher', 'Norbert Seyff', 'Rick Rabiser']",10.1109/mere.2006.1,,9,2006,Capturing Multimedia Requirements Descriptions with Mobile RE Tools,2006 First International Workshop on Multimedia Requirements Engineering (MERE'06 - RE'06 Workshop),,,Science
,"['P. Luff', 'M. Jirotka']",10.1109/ms.2006.84,,5,2006,Supporting requirements with video-based analysis,IEEE Software,,,Science
,"['N. Maiden', 'K. Zachos']",10.1109/icre.2004.1335700,,,,ART-SCENE: enhancing scenario walkthroughs with multi-media scenarios,"Proceedings. 12th IEEE International Requirements Engineering Conference, 2004.",,,Science
,"['Anne Laure Fayard', 'Wendy E. Mackay']",10.1145/632716.632790,,,1999,Video brainstorming and prototyping: techniques for participatory design,CHI '99 extended abstracts on Human factors in computing systems  - CHI '99,,,Science
,"['K. Weidenhaupt', 'K. Pohl', 'P. Haumer']",10.1109/32.738338,,,1998,Requirements elicitation and validation with real world scenes,IEEE Transactions on Software Engineering,,,Science
,"['Patricia Wall', 'Francoise Brun-Cottan']",10.1145/203356.203368,,5,1995,Using video to re-present the user,Communications of the ACM,,,Science
,"['J.D. Palmer', 'N.A. Fields', 'P.L. Brouse']",10.1109/icsmc.1992.271669,,,,A multimedia computer supported cooperative work environment for requirements engineering,"[Proceedings] 1992 IEEE International Conference on Systems, Man, and Cybernetics",,,Science
,"['Christoph Thuemmler', 'Farnaz Fotrousi', 'Kurt Schneider', 'Samuel A. Fricker']",10.1007/s00766-015-0231-5,,6,2015,Workshop videos for requirements communication,Requirements Engineering,,,Science
,"['Ruth Demmel', 'Naoufel Boulila', 'Oliver Creighton', 'Han Xu']",10.1145/2509578.2514737,,,2013,User model and system model: the yin and yang in user-centered software development,"Proceedings of the 2013 ACM international symposium on New ideas, new paradigms, and reflections on programming & software - Onward! '13",,,Science
,"['Bernd Bruegge', 'Naoufel Boulila', 'Oliver Creighton', 'Han Xu']",10.1145/2393596.2393631,,,2012,From pixels to bytes: evolutionary scenario based design with video,Proceedings of the ACM SIGSOFT 20th International Symposium on the Foundations of Software Engineering - FSE '12,,,Science
,"['Maike Ahrens', 'Kurt Schneider', 'Oliver Karras', 'Melanie Busch']",10.1007/978-3-030-44429-7_19,,,2020,Vision Meets Visualization: Are Animated Videos an Alternative?,Requirements Engineering: Foundation for Software Quality,,,Science
,"['Michael Rohs', 'Maximilian Schrapel', 'Oliver Karras', 'Melanie Busch', 'Kurt Schneider']",10.1007/978-3-030-15538-4_10,,,2019,Refining Vision Videos,Requirements Engineering: Foundation for Software Quality,,,Science
,"['Pete Sawyer', 'Emmanuel Tsekleves', 'Andy Darby']",10.1109/re.2018.00-20,,8,2018,Speculative Requirements: Design Fiction and RE,2018 IEEE 26th International Requirements Engineering Conference (RE),,,Science
,"['Stuart Moran', 'Khaled Bachour', 'Nadia Pantidi', 'Joel E. Fischer', 'Tom A. Rodden']",10.1145/2470654.2466152,,4,2013,At home with agents: exploring attitudes towards future smart energy infrastructures,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,,,Science
,"['Kurt Schneider', 'Ingo Kitzmann', 'Sebastian Meyer', 'Raphael Pham']",10.1109/quatic.2012.35,,9,2012,Interactive Multimedia Storyboard for Facilitating Stakeholder Interaction: Supporting Continuous Improvement in IT-ecosystems,2012 Eighth International Conference on the Quality of Information and Communications Technology,,,Science
,"['Panos Markopoulos', 'Dalila Szostak', 'Areti Goulati', 'Miroslav Bojic']",10.1145/2038476.2038497,,,2011,On the effect of visual refinement upon user feedback in the context of video prototyping,Proceedings of the 29th ACM international conference on Design of communication - SIGDOC '11,,,Science
,"['Eric Knauss', 'Kurt Schneider', 'Olesia Brill']",10.1007/978-3-642-14192-8_5,,,2010,Videos vs. Use Cases: Can Videos Capture More Requirements under Time Pressure?,Requirements Engineering: Foundation for Software Quality,,,Science
,"['B. Bruegge', 'M. Ott', 'O. Creighton']",10.1109/re.2006.59,,9,2006,Software Cinema-Video-based Requirements Engineering,14th IEEE International Requirements Engineering Conference (RE'06),,,Science
,Gutteling et al.,,,,2018,Citizens' adaptive or avoiding behavioral response to an emergency message on their mobile phone,,,,Science
,Omilion-Hodges and McClain,,,,2016,"University Use of Social Media and the Crisis Lifecycle: Organizational Messages, First Information Responders' Reactions, Reframed Messages and Dissemination Patterns.”",,,,Science
,Ada,,,,2016,Factors Impacting the Intention to Use Emergency Notification Services in Campus Emergencies: An Empirical Investigationnotification services in campus emergencies: an empirical investigation,,,,Science
,"Juelin Yin, Jieyun Feng, and Yuyan Wang",,,,2015,Social Media and Multinational Corporations' CorporateSocial Responsibility in China: The Case of ConocoPhillipsOil Spill Incident,,,,Science
,ostertag and ortiz,,,,2015,Katrina Bloggers Activate!: The Long-Term Effects ofDigital Media on Civic Participation*,,,,Science
,Lee et al.,,,,2011,Group value and intention to use. A study of multi-agency disaster management information system for public safety. A study of multi-agency disaster management information systems for public safety.”,,,,Science
,Miller et al.,,,,2009,The psychology of AMBER Alert: Unresolved issues and implications,,,,Science
,Omilion-Hodges and McClain,,,,2016,"University Use of Social Media and the Crisis Lifecycle: Organizational Messages, First Information Responders Reactions, Reframed Messages and Dissemination Patterns.",,,,Science
,Chen et al.,,,,2008,"Data model development for firerelated extreme events,,""An activity theory and semiotics approach",,,,Science
,Junglas and Ives,,,,2007,Recovering IT in a disaster: Lessons from Hurricane Katrina,,,,Science
,Omilion-Hodges and McClain,,,,2016,"University Use of Social Media and the Crisis Lifecycle: Organizational Messages, First Information Responders' Reactions, Reframed Messages and Dissemination Patterns.",,,,Science
,Van Gorp et al.,,,,2015,Just keep tweeting: Emergency responder'ssocial media use before and during emergencies,,,,Science
,Ling et al.,,,,2015,ICT-enabled community empowermentin crisis response: Social media in Thailand flooding 2011.,,,,Science
,"JUELIN YIN, JIEYUN FENG, AND YUYAN WANG",,,,2015,Social Media and Multinational Corporations'CorporateSocial Responsibility in China: The Case of ConocoPhillipsOil Spill Incident,,,,Science
,ostertag and ortiz,,,,2015,"Katrina Bloggers Activate!"": The Long-Term Effects ofDigital Media on Civic Participation*",,,,Science
,Mazer et al.,,,,2015,"Communication in the Face of a School Crisis: Examining the Volume and Content of Social Media Mentions during Active Shooter Incidents.""",,,,Science
,Leong et al.,,,,2015,ICT-Enabled Community Empowerment in CrisisResponse: Social Media in Thailand Flooding 2011.,,,,Science
,Ems,,,,2014,"Twitter's Place in the Tussle: How Old Power Struggles Play Out on a New Stage.""",,,,Science
,"Diers, A.R. and J. Donohue",,,,2013,"Synchronizing Crisis Responses after a Transgression: An Analysis of BP's Enacted Crisis Response to the Deepwater Horizon Crisis in 2010.""",,,,Science
,Bygstadt and Presthus,,,,2012,"Social Media as CRM? How Two ScandinavianAirline Companies Used Facebook during the""Ash Crisis"" in 2010",,,,Science
